Beat number,state,tsid,type
76,1.142899990081787,12,neutral
77,1.2032999992370603,12,neutral
78,1.1687999963760376,12,neutral
79,1.166800022125244,12,neutral
80,1.1247999668121338,12,neutral
81,1.1174999475479126,12,neutral
82,1.087299942970276,12,neutral
83,1.1366000175476074,12,neutral
84,1.111199975013733,12,neutral
85,1.1014000177383425,12,neutral
86,1.0679999589920044,12,neutral
87,1.0781999826431274,12,neutral
88,1.033900022506714,12,neutral
89,1.037500023841858,12,neutral
90,1.0729000568389893,12,neutral
91,1.0543999671936035,12,neutral
92,1.0542999505996704,12,neutral
93,1.1232000589370728,12,neutral
94,1.0774999856948853,12,neutral
95,1.0562000274658203,12,neutral
96,1.0911999940872192,12,neutral
97,1.0127999782562256,12,neutral
98,1.0534000396728516,12,neutral
0,1.222000002861023,13,neutral
1,1.190000057220459,13,neutral
2,1.207800030708313,13,neutral
3,1.2036999464035034,13,neutral
4,1.2003999948501587,13,neutral
5,1.1979000568389893,13,neutral
6,1.1883000135421753,13,neutral
7,1.1859999895095823,13,neutral
8,1.1996999979019165,13,neutral
9,1.1792999505996704,13,neutral
10,1.2020000219345093,13,neutral
11,1.1859999895095823,13,neutral
12,1.187600016593933,13,neutral
13,1.184399962425232,13,neutral
14,1.210800051689148,13,neutral
15,1.2065999507904053,13,neutral
16,1.2089999914169312,13,neutral
17,1.210199952125549,13,neutral
18,1.2109999656677246,13,neutral
19,1.2003999948501587,13,neutral
20,1.2063000202178955,13,neutral
21,1.1996999979019165,13,neutral
22,1.197700023651123,13,neutral
23,1.1991000175476074,13,neutral
24,1.212399959564209,13,neutral
25,1.1822999715805054,13,neutral
26,1.216599941253662,13,neutral
27,1.204699993133545,13,neutral
28,1.2069000005722046,13,neutral
29,1.2031999826431274,13,neutral
30,1.198799967765808,13,neutral
31,1.2098000049591064,13,neutral
32,1.1995999813079834,13,neutral
33,1.1928000450134275,13,neutral
34,1.201300024986267,13,neutral
35,1.211899995803833,13,neutral
36,1.216599941253662,13,neutral
37,1.192399978637695,13,neutral
38,1.1956000328063965,13,neutral
39,1.1973999738693235,13,neutral
40,1.184499979019165,13,neutral
41,1.2075999975204468,13,neutral
42,1.1937999725341797,13,neutral
43,1.205600023269653,13,neutral
44,1.204200029373169,13,neutral
45,1.190500020980835,13,neutral
46,1.1943000555038452,13,neutral
47,1.2094000577926636,13,neutral
48,1.2137000560760498,13,neutral
49,1.1958999633789062,13,neutral
50,1.1787999868392944,13,neutral
51,1.1926000118255615,13,neutral
52,1.2059999704360962,13,neutral
53,1.2039999961853027,13,neutral
54,1.1999000310897827,13,neutral
55,1.1901999711990356,13,neutral
56,1.1953999996185305,13,neutral
57,1.1973999738693235,13,neutral
58,1.1852999925613403,13,neutral
59,1.2101000547409058,13,neutral
60,1.1985000371932983,13,neutral
61,1.1721999645233154,13,neutral
62,1.1677000522613523,13,neutral
63,1.181399941444397,13,neutral
64,1.1799999475479126,13,neutral
65,1.1764999628067017,13,neutral
66,1.1799999475479126,13,neutral
67,1.1855000257492063,13,neutral
68,1.1800999641418457,13,neutral
69,1.1864999532699585,13,neutral
70,1.187800049781799,13,neutral
71,1.1765999794006348,13,neutral
72,1.1755000352859497,13,neutral
73,1.1928000450134275,13,neutral
74,1.1972999572753906,13,neutral
75,1.1969000101089478,13,neutral
76,1.17330002784729,13,neutral
77,1.1894999742507937,13,neutral
78,1.194599986076355,13,neutral
79,1.1851999759674072,13,neutral
80,1.1872999668121338,13,neutral
81,1.176200032234192,13,neutral
82,1.180400013923645,13,neutral
83,1.1806000471115112,13,neutral
84,1.186900019645691,13,neutral
85,1.1690000295639038,13,neutral
86,1.1901999711990356,13,neutral
87,1.1742000579833984,13,neutral
88,1.173799991607666,13,neutral
89,1.1704000234603882,13,neutral
90,1.1548000574111938,13,neutral
91,1.1615999937057495,13,neutral
92,1.1369999647140503,13,neutral
93,1.087000012397766,13,neutral
94,1.0247000455856323,13,neutral
95,1.067199945449829,13,neutral
96,1.055400013923645,13,neutral
97,1.0707999467849731,13,neutral
98,1.0570000410079956,13,neutral
99,1.152400016784668,13,neutral
100,1.1263999938964844,13,neutral
101,1.1627999544143677,13,neutral
102,1.142899990081787,13,neutral
103,1.1523000001907349,13,neutral
104,1.1617000102996826,13,neutral
105,1.145400047302246,13,neutral
106,1.1335999965667725,13,neutral
107,1.1610000133514404,13,neutral
108,1.1288000345230105,13,neutral
109,1.1644999980926514,13,neutral
110,1.1490999460220337,13,neutral
111,1.1345000267028809,13,neutral
112,1.156599998474121,13,neutral
113,1.1368000507354736,13,neutral
114,1.1497000455856323,13,neutral
115,1.149899959564209,13,neutral
0,1.2258000373840332,14,neutral
1,1.2352999448776243,14,neutral
2,1.2405999898910522,14,neutral
3,1.2482999563217163,14,neutral
4,1.2647000551223757,14,neutral
5,1.236299991607666,14,neutral
6,1.2480000257492063,14,neutral
7,1.2447999715805054,14,neutral
8,1.2486000061035156,14,neutral
9,1.2375999689102173,14,neutral
10,1.247099995613098,14,neutral
11,1.2466000318527222,14,neutral
12,1.2340999841690063,14,neutral
13,1.225499987602234,14,neutral
14,1.2417000532150269,14,neutral
15,1.253100037574768,14,neutral
16,1.2339999675750732,14,neutral
17,1.2581000328063965,14,neutral
18,1.2396999597549438,14,neutral
19,1.2381999492645264,14,neutral
20,1.2345999479293823,14,neutral
21,1.2506999969482422,14,neutral
22,1.2493000030517578,14,neutral
23,1.2317999601364136,14,neutral
24,1.2421000003814695,14,neutral
25,1.2280999422073364,14,neutral
26,1.229300022125244,14,neutral
27,1.2455999851226809,14,neutral
28,1.2462999820709229,14,neutral
29,1.23580002784729,14,neutral
30,1.235200047492981,14,neutral
31,1.227300047874451,14,neutral
32,1.2441999912261963,14,neutral
33,1.2231999635696411,14,neutral
34,1.2345999479293823,14,neutral
35,1.2240999937057495,14,neutral
36,1.2230000495910645,14,neutral
37,1.2060999870300293,14,neutral
38,1.20770001411438,14,neutral
39,1.2280000448226929,14,neutral
40,1.208899974822998,14,neutral
41,1.212000012397766,14,neutral
42,1.208799958229065,14,neutral
43,1.2236000299453735,14,neutral
44,1.20169997215271,14,neutral
45,1.2057000398635864,14,neutral
46,1.1952999830245972,14,neutral
47,1.207900047302246,14,neutral
48,1.2015999555587769,14,neutral
49,1.1827000379562378,14,neutral
50,1.1996999979019165,14,neutral
51,1.204699993133545,14,neutral
52,1.1969000101089478,14,neutral
53,1.1847000122070312,14,neutral
54,1.2000000476837158,14,neutral
55,1.1796000003814695,14,neutral
56,1.194000005722046,14,neutral
57,1.180400013923645,14,neutral
58,1.1862000226974487,14,neutral
59,1.1851999759674072,14,neutral
60,1.1917999982833862,14,neutral
61,1.18340003490448,14,neutral
62,1.1764999628067017,14,neutral
63,1.1835999488830566,14,neutral
64,1.188099980354309,14,neutral
65,1.1650999784469604,14,neutral
66,1.1605000495910645,14,neutral
67,1.1898000240325928,14,neutral
68,1.156000018119812,14,neutral
69,1.1689000129699707,14,neutral
70,1.1619000434875488,14,neutral
71,1.1486999988555908,14,neutral
72,1.1578999757766724,14,neutral
73,1.149899959564209,14,neutral
74,1.1504000425338743,14,neutral
75,1.1548999547958374,14,neutral
76,1.1309000253677368,14,neutral
77,1.1533000469207764,14,neutral
78,1.1450999975204468,14,neutral
79,1.1619000434875488,14,neutral
80,1.133999943733215,14,neutral
81,1.152500033378601,14,neutral
82,1.1694999933242798,14,neutral
83,1.1509000062942505,14,neutral
84,1.152999997138977,14,neutral
85,1.1603000164031982,14,neutral
86,1.1546000242233276,14,neutral
87,1.1318999528884888,14,neutral
88,1.1517000198364258,14,neutral
89,1.1410000324249268,14,neutral
90,1.1442999839782717,14,neutral
91,1.1656999588012695,14,neutral
92,1.1413999795913696,14,neutral
93,1.132699966430664,14,neutral
94,1.0780999660491943,14,neutral
95,1.0765000581741333,14,neutral
96,1.1239999532699585,14,neutral
97,1.1085000038146973,14,neutral
98,1.1165000200271606,14,neutral
99,1.1035000085830688,14,neutral
100,1.1035000085830688,14,neutral
101,1.1584999561309814,14,neutral
102,1.1327999830245972,14,neutral
103,1.1496000289916992,14,neutral
104,1.124699950218201,14,neutral
105,1.1389000415802002,14,neutral
106,1.1475000381469729,14,neutral
107,1.1492999792099,14,neutral
108,1.1260000467300415,14,neutral
109,1.0999000072479248,14,neutral
110,1.1181000471115112,14,neutral
111,1.1086000204086304,14,neutral
112,1.131500005722046,14,neutral
113,1.13919997215271,14,neutral
114,1.1504000425338743,14,neutral
115,1.1272000074386597,14,neutral
116,1.1197999715805054,14,neutral
117,1.1196999549865725,14,neutral
118,1.1176999807357788,14,neutral
119,1.132599949836731,14,neutral
120,1.114199995994568,14,neutral
121,1.1186000108718872,14,neutral
122,1.1133999824523926,14,neutral
123,1.1190999746322632,14,neutral
124,1.1133999824523926,14,neutral
125,1.0921000242233276,14,neutral
126,1.0954999923706057,14,neutral
127,1.1136000156402588,14,neutral
128,1.1331000328063965,14,neutral
129,1.0882999897003174,14,neutral
130,1.1233999729156494,14,neutral
131,1.128499984741211,14,neutral
132,1.1302000284194946,14,neutral
133,1.1485999822616575,14,neutral
134,1.1181999444961548,14,neutral
135,1.0937999486923218,14,neutral
136,1.1217999458312988,14,neutral
137,1.0922000408172607,14,neutral
138,1.1055999994277954,14,neutral
139,1.0637999773025513,14,neutral
140,1.0915000438690186,14,neutral
141,1.052299976348877,14,neutral
142,1.0894999504089355,14,neutral
143,1.113700032234192,14,neutral
144,1.1013000011444092,14,neutral
145,1.094499945640564,14,neutral
146,1.0961999893188477,14,neutral
147,1.0893000364303589,14,neutral
148,1.0635000467300415,14,neutral
149,1.1059000492095947,14,neutral
0,1.1684999465942385,15,neutral
1,1.1783000230789185,15,neutral
2,1.1835999488830566,15,neutral
3,1.1928999423980713,15,neutral
4,1.1549999713897705,15,neutral
5,1.1679999828338623,15,neutral
6,1.1881999969482422,15,neutral
7,1.190400004386902,15,neutral
8,1.1611000299453735,15,neutral
9,1.1735999584197998,15,neutral
10,1.1639000177383425,15,neutral
11,1.1575000286102295,15,neutral
12,1.151900053024292,15,neutral
13,1.1619999408721924,15,neutral
14,1.1723999977111816,15,neutral
15,1.1711000204086304,15,neutral
16,1.1706000566482544,15,neutral
17,1.173200011253357,15,neutral
18,1.1552000045776367,15,neutral
19,1.1607999801635742,15,neutral
20,1.152500033378601,15,neutral
21,1.1512000560760498,15,neutral
22,1.1447999477386477,15,neutral
23,1.158900022506714,15,neutral
24,1.15910005569458,15,neutral
25,1.149500012397766,15,neutral
26,1.1481000185012815,15,neutral
27,1.1339000463485718,15,neutral
28,1.1366000175476074,15,neutral
29,1.148300051689148,15,neutral
30,1.148300051689148,15,neutral
31,1.1296000480651855,15,neutral
32,1.1505000591278076,15,neutral
33,1.1442999839782717,15,neutral
34,1.1756000518798828,15,neutral
35,1.138399958610535,15,neutral
36,1.141700029373169,15,neutral
37,1.164199948310852,15,neutral
38,1.153499960899353,15,neutral
39,1.1309000253677368,15,neutral
40,1.166100025177002,15,neutral
41,1.1446000337600708,15,neutral
42,1.1542999744415283,15,neutral
43,1.1532000303268433,15,neutral
44,1.1617000102996826,15,neutral
45,1.128600001335144,15,neutral
46,1.120100021362305,15,neutral
47,1.1461999416351318,15,neutral
48,1.1347999572753906,15,neutral
49,1.1328999996185305,15,neutral
50,1.1272000074386597,15,neutral
51,1.1038999557495115,15,neutral
52,1.1370999813079834,15,neutral
53,1.1549999713897705,15,neutral
54,1.146299958229065,15,neutral
55,1.1440999507904053,15,neutral
56,1.1276999711990356,15,neutral
57,1.121000051498413,15,neutral
58,1.1574000120162964,15,neutral
59,1.153499960899353,15,neutral
60,1.178500056266785,15,neutral
61,1.1347999572753906,15,neutral
62,1.1509000062942505,15,neutral
63,1.155500054359436,15,neutral
64,1.142199993133545,15,neutral
65,1.1437000036239624,15,neutral
66,1.143100023269653,15,neutral
67,1.1385999917984009,15,neutral
68,1.1434999704360962,15,neutral
69,1.139899969100952,15,neutral
70,1.1567000150680542,15,neutral
71,1.1532000303268433,15,neutral
72,1.1502000093460083,15,neutral
73,1.1059999465942385,15,neutral
74,1.1349999904632568,15,neutral
75,1.1083999872207642,15,neutral
76,1.125,15,neutral
77,1.1198999881744385,15,neutral
78,1.113700032234192,15,neutral
79,1.1131000518798828,15,neutral
80,1.1187000274658203,15,neutral
81,1.0851000547409058,15,neutral
82,1.129699945449829,15,neutral
83,1.1103999614715576,15,neutral
84,1.125,15,neutral
85,1.1394000053405762,15,neutral
86,1.1174999475479126,15,neutral
87,1.121500015258789,15,neutral
88,1.0950000286102295,15,neutral
89,1.1053999662399292,15,neutral
90,1.0821000337600708,15,neutral
91,1.077299952507019,15,neutral
92,1.086899995803833,15,neutral
93,1.080600023269653,15,neutral
94,1.0952999591827393,15,neutral
95,1.0627000331878662,15,neutral
96,1.0637999773025513,15,neutral
97,1.0363999605178833,15,neutral
98,1.082200050354004,15,neutral
99,1.0197999477386477,15,neutral
0,1.2206000089645386,16,neutral
1,1.205199956893921,16,neutral
2,1.2130999565124512,16,neutral
3,1.2148000001907349,16,neutral
4,1.194700002670288,16,neutral
5,1.204800009727478,16,neutral
6,1.214100003242493,16,neutral
7,1.1999000310897827,16,neutral
8,1.2062000036239624,16,neutral
9,1.2130999565124512,16,neutral
10,1.2186000347137451,16,neutral
11,1.212499976158142,16,neutral
12,1.208400011062622,16,neutral
13,1.2187000513076782,16,neutral
14,1.2163000106811523,16,neutral
15,1.2130999565124512,16,neutral
16,1.2072999477386477,16,neutral
17,1.1971999406814575,16,neutral
18,1.2257000207901,16,neutral
19,1.2302000522613523,16,neutral
20,1.2102999687194824,16,neutral
21,1.2283999919891355,16,neutral
22,1.2044999599456787,16,neutral
23,1.2109999656677246,16,neutral
24,1.21150004863739,16,neutral
25,1.2009999752044678,16,neutral
26,1.208899974822998,16,neutral
27,1.2086999416351318,16,neutral
28,1.2094000577926636,16,neutral
29,1.1979000568389893,16,neutral
30,1.2080999612808228,16,neutral
31,1.198099970817566,16,neutral
32,1.2019000053405762,16,neutral
33,1.1948000192642212,16,neutral
34,1.2060999870300293,16,neutral
35,1.1995999813079834,16,neutral
36,1.2109999656677246,16,neutral
37,1.19760000705719,16,neutral
38,1.2027000188827517,16,neutral
39,1.2062000036239624,16,neutral
40,1.1956000328063965,16,neutral
41,1.2067999839782717,16,neutral
42,1.190400004386902,16,neutral
43,1.1957000494003296,16,neutral
44,1.1919000148773191,16,neutral
45,1.212000012397766,16,neutral
46,1.2020000219345093,16,neutral
47,1.200600028038025,16,neutral
48,1.2210999727249146,16,neutral
49,1.197100043296814,16,neutral
50,1.2000000476837158,16,neutral
51,1.205199956893921,16,neutral
52,1.2005000114440918,16,neutral
53,1.2003999948501587,16,neutral
54,1.1877000331878662,16,neutral
55,1.2050000429153442,16,neutral
56,1.1877000331878662,16,neutral
57,1.198799967765808,16,neutral
58,1.187600016593933,16,neutral
59,1.1937999725341797,16,neutral
60,1.1871000528335571,16,neutral
61,1.1799999475479126,16,neutral
62,1.208299994468689,16,neutral
63,1.1871000528335571,16,neutral
64,1.1848000288009644,16,neutral
65,1.1979999542236328,16,neutral
66,1.1849000453948977,16,neutral
67,1.202399969100952,16,neutral
68,1.1806000471115112,16,neutral
69,1.2044999599456787,16,neutral
70,1.201799988746643,16,neutral
71,1.1914000511169434,16,neutral
72,1.19350004196167,16,neutral
73,1.1851999759674072,16,neutral
74,1.205199956893921,16,neutral
75,1.1919000148773191,16,neutral
76,1.1933000087738037,16,neutral
77,1.2000000476837158,16,neutral
78,1.2020000219345093,16,neutral
79,1.1877000331878662,16,neutral
80,1.2139999866485596,16,neutral
81,1.1966999769210815,16,neutral
82,1.2014000415802002,16,neutral
83,1.1927000284194946,16,neutral
84,1.1972999572753906,16,neutral
85,1.2060999870300293,16,neutral
86,1.190500020980835,16,neutral
87,1.186900019645691,16,neutral
88,1.2051000595092771,16,neutral
89,1.210800051689148,16,neutral
90,1.2059999704360962,16,neutral
91,1.1991000175476074,16,neutral
92,1.2073999643325806,16,neutral
93,1.2014000415802002,16,neutral
94,1.19760000705719,16,neutral
95,1.2093000411987305,16,neutral
96,1.2060999870300293,16,neutral
97,1.1885000467300415,16,neutral
98,1.219099998474121,16,neutral
99,1.2059999704360962,16,neutral
100,1.2024999856948853,16,neutral
101,1.2014000415802002,16,neutral
102,1.2080999612808228,16,neutral
103,1.2178000211715698,16,neutral
104,1.205299973487854,16,neutral
105,1.212499976158142,16,neutral
106,1.1993000507354736,16,neutral
107,1.2409000396728516,16,neutral
108,1.1962000131607056,16,neutral
109,1.2005000114440918,16,neutral
110,1.2168999910354614,16,neutral
111,1.2102999687194824,16,neutral
112,1.2128000259399414,16,neutral
113,1.1943000555038452,16,neutral
114,1.2143000364303589,16,neutral
115,1.1957999467849731,16,neutral
116,1.2125999927520752,16,neutral
117,1.2057000398635864,16,neutral
118,1.1929999589920044,16,neutral
119,1.1931999921798706,16,neutral
120,1.2237000465393066,16,neutral
121,1.2110999822616575,16,neutral
122,1.2138999700546265,16,neutral
123,1.208799958229065,16,neutral
124,1.212499976158142,16,neutral
125,1.1922999620437622,16,neutral
126,1.19760000705719,16,neutral
127,1.197700023651123,16,neutral
128,1.1895999908447266,16,neutral
129,1.204699993133545,16,neutral
130,1.2026000022888184,16,neutral
131,1.1828999519348145,16,neutral
132,1.1865999698638916,16,neutral
133,1.1993999481201172,16,neutral
134,1.1727999448776243,16,neutral
135,1.1816999912261963,16,neutral
136,1.1919000148773191,16,neutral
137,1.18149995803833,16,neutral
138,1.2015000581741333,16,neutral
139,1.2073999643325806,16,neutral
140,1.1929999589920044,16,neutral
141,1.2060999870300293,16,neutral
142,1.1894999742507937,16,neutral
143,1.1841000318527222,16,neutral
144,1.1930999755859375,16,neutral
145,1.176900029182434,16,neutral
146,1.20169997215271,16,neutral
147,1.1851999759674072,16,neutral
148,1.1792000532150269,16,neutral
149,1.1948000192642212,16,neutral
150,1.1699999570846558,16,neutral
0,1.4845000505447388,17,neutral
1,1.5192999839782717,17,neutral
2,1.5343999862670898,17,neutral
3,1.6064000129699707,17,neutral
4,1.5807000398635864,17,neutral
5,1.5678999423980713,17,neutral
6,1.562600016593933,17,neutral
7,1.5710999965667725,17,neutral
8,1.5906000137329102,17,neutral
9,1.593500018119812,17,neutral
10,1.5801000595092771,17,neutral
11,1.5759999752044678,17,neutral
12,1.5844999551773071,17,neutral
13,1.591099977493286,17,neutral
14,1.570199966430664,17,neutral
15,1.5774999856948853,17,neutral
16,1.583899974822998,17,neutral
17,1.5734000205993652,17,neutral
18,1.5703999996185305,17,neutral
19,1.587000012397766,17,neutral
20,1.5729000568389893,17,neutral
21,1.580899953842163,17,neutral
22,1.542099952697754,17,neutral
23,1.5530999898910522,17,neutral
24,1.554800033569336,17,neutral
25,1.604699969291687,17,neutral
26,1.6075999736785889,17,neutral
27,1.641700029373169,17,neutral
28,1.6562999486923218,17,neutral
29,1.6067999601364136,17,neutral
30,1.6227999925613403,17,neutral
31,1.5570000410079956,17,neutral
32,1.5641000270843506,17,neutral
33,1.5637999773025513,17,neutral
34,1.5259000062942505,17,neutral
35,1.5634000301361084,17,neutral
36,1.5666999816894531,17,neutral
37,1.571499943733215,17,neutral
38,1.5404000282287598,17,neutral
39,1.551699995994568,17,neutral
40,1.5547000169754028,17,neutral
41,1.541200041770935,17,neutral
42,1.5648000240325928,17,neutral
43,1.529099941253662,17,neutral
44,1.5652999877929688,17,neutral
45,1.5255000591278076,17,neutral
46,1.570099949836731,17,neutral
47,1.5110000371932983,17,neutral
48,1.5550999641418457,17,neutral
49,1.549399971961975,17,neutral
50,1.523900032043457,17,neutral
51,1.5684000253677368,17,neutral
52,1.565000057220459,17,neutral
53,1.2972999811172483,17,neutral
54,1.444200038909912,17,neutral
55,1.493299961090088,17,neutral
56,1.4390000104904177,17,neutral
57,1.4622000455856323,17,neutral
58,1.420699954032898,17,neutral
59,1.448199987411499,17,neutral
60,1.4400999546051023,17,neutral
61,1.479200005531311,17,neutral
62,1.4312000274658203,17,neutral
63,1.4771000146865845,17,neutral
64,1.4686000347137451,17,neutral
65,1.4258999824523926,17,neutral
66,1.4718999862670898,17,neutral
67,1.4574999809265137,17,neutral
68,1.4586000442504885,17,neutral
69,1.5196000337600708,17,neutral
70,1.4579999446868896,17,neutral
71,1.492300033569336,17,neutral
72,1.4570000171661377,17,neutral
73,1.490399956703186,17,neutral
74,1.4688999652862549,17,neutral
75,1.527999997138977,17,neutral
76,1.4742000102996826,17,neutral
77,1.5521999597549438,17,neutral
78,1.5382000207901,17,neutral
79,1.5605000257492063,17,neutral
80,1.5572999715805054,17,neutral
81,1.5597000122070312,17,neutral
82,1.5384000539779663,17,neutral
83,1.5787999629974363,17,neutral
84,1.5399999618530271,17,neutral
85,1.5669000148773191,17,neutral
86,1.6058000326156616,17,neutral
87,1.560099959373474,17,neutral
88,1.5276999473571775,17,neutral
89,1.5382000207901,17,neutral
90,1.5836999416351318,17,neutral
91,1.5318000316619873,17,neutral
92,1.5743999481201172,17,neutral
93,1.511299967765808,17,neutral
94,1.531599998474121,17,neutral
95,1.559399962425232,17,neutral
96,1.5127999782562256,17,neutral
97,1.5332000255584717,17,neutral
98,1.5702999830245972,17,neutral
99,1.4966000318527222,17,neutral
100,1.5815999507904053,17,neutral
101,1.5270999670028689,17,neutral
102,1.5269999504089355,17,neutral
103,1.527400016784668,17,neutral
104,1.5149999856948853,17,neutral
105,1.502400040626526,17,neutral
106,1.5477999448776243,17,neutral
107,1.4990999698638916,17,neutral
108,1.5224000215530396,17,neutral
109,1.4673000574111938,17,neutral
110,1.5441999435424805,17,neutral
111,1.4774999618530271,17,neutral
112,1.5467000007629397,17,neutral
113,1.498900055885315,17,neutral
114,1.472499966621399,17,neutral
115,1.4846999645233154,17,neutral
116,1.527899980545044,17,neutral
0,1.4347000122070312,18,neutral
1,1.493000030517578,18,neutral
2,1.4283000230789185,18,neutral
3,1.4133000373840332,18,neutral
4,1.4270999431610107,18,neutral
5,1.4190000295639038,18,neutral
6,1.4429999589920044,18,neutral
7,1.4012000560760498,18,neutral
8,1.510200023651123,18,neutral
9,1.4514000415802002,18,neutral
10,1.4249999523162842,18,neutral
11,1.3894000053405762,18,neutral
12,1.419700026512146,18,neutral
13,1.386199951171875,18,neutral
14,1.4743000268936155,18,neutral
15,1.3808000087738037,18,neutral
16,1.45360004901886,18,neutral
17,1.3803000450134275,18,neutral
18,1.3934999704360962,18,neutral
19,1.451799988746643,18,neutral
20,1.3696999549865725,18,neutral
21,1.440400004386902,18,neutral
22,1.4199999570846558,18,neutral
23,1.4191999435424805,18,neutral
24,1.4742000102996826,18,neutral
25,1.3875000476837158,18,neutral
26,1.3222999572753906,18,neutral
27,1.3726999759674072,18,neutral
28,1.3598999977111816,18,neutral
29,1.3278000354766846,18,neutral
30,1.372599959373474,18,neutral
31,1.3609999418258667,18,neutral
32,1.375499963760376,18,neutral
33,1.3812999725341797,18,neutral
34,1.399999976158142,18,neutral
35,1.2939000129699707,18,neutral
36,1.4301999807357788,18,neutral
37,1.3122999668121338,18,neutral
38,1.423699975013733,18,neutral
39,1.2554999589920044,18,neutral
40,1.406999945640564,18,neutral
41,1.270400047302246,18,neutral
42,1.3824000358581543,18,neutral
43,1.35479998588562,18,neutral
44,1.4155999422073364,18,neutral
45,1.3595000505447388,18,neutral
46,1.4510999917984009,18,neutral
47,1.4318000078201294,18,neutral
48,1.368499994277954,18,neutral
49,1.4124000072479248,18,neutral
50,1.3973000049591064,18,neutral
51,1.3351000547409058,18,neutral
52,1.382099986076355,18,neutral
53,1.3467999696731567,18,neutral
54,1.3514000177383425,18,neutral
55,1.3765000104904177,18,neutral
56,1.2598999738693235,18,neutral
57,1.2862999439239502,18,neutral
58,1.2825000286102295,18,neutral
59,1.3698999881744385,18,neutral
60,1.42139995098114,18,neutral
61,1.3531999588012695,18,neutral
62,1.3549000024795532,18,neutral
63,1.3214000463485718,18,neutral
64,1.361199975013733,18,neutral
65,1.399899959564209,18,neutral
66,1.3508000373840332,18,neutral
67,1.327399969100952,18,neutral
68,1.444100022315979,18,neutral
69,1.3583999872207642,18,neutral
70,1.462000012397766,18,neutral
71,1.361199975013733,18,neutral
72,1.4184999465942385,18,neutral
73,1.437999963760376,18,neutral
74,1.2906999588012695,18,neutral
75,1.4895999431610107,18,neutral
76,1.3603999614715576,18,neutral
77,1.429800033569336,18,neutral
78,1.448300004005432,18,neutral
79,1.367300033569336,18,neutral
80,1.4050999879837036,18,neutral
81,1.452299952507019,18,neutral
82,1.4325000047683716,18,neutral
83,1.375599980354309,18,neutral
84,1.4313000440597534,18,neutral
85,1.4218000173568726,18,neutral
86,1.4479999542236328,18,neutral
87,1.4637999534606934,18,neutral
88,1.3519999980926514,18,neutral
89,1.4918999671936035,18,neutral
90,1.3092999458312988,18,neutral
91,1.430799961090088,18,neutral
92,1.40339994430542,18,neutral
93,1.398900032043457,18,neutral
94,1.395799994468689,18,neutral
95,1.3961000442504885,18,neutral
96,1.385699987411499,18,neutral
97,1.3163000345230105,18,neutral
98,1.4428999423980713,18,neutral
99,1.381999969482422,18,neutral
100,1.3705999851226809,18,neutral
101,1.2954000234603882,18,neutral
102,1.38510000705719,18,neutral
103,1.3596999645233154,18,neutral
104,1.3494999408721924,18,neutral
105,1.3589999675750732,18,neutral
106,1.3366999626159668,18,neutral
107,1.3691999912261963,18,neutral
108,1.271399974822998,18,neutral
109,1.4883999824523926,18,neutral
110,1.413699984550476,18,neutral
111,1.3905999660491943,18,neutral
112,1.3430999517440796,18,neutral
113,1.406999945640564,18,neutral
114,1.333799958229065,18,neutral
115,1.455899953842163,18,neutral
116,1.430999994277954,18,neutral
117,1.537600040435791,18,neutral
118,1.5104999542236328,18,neutral
119,1.5383000373840332,18,neutral
120,1.4319000244140625,18,neutral
121,1.4261000156402588,18,neutral
122,1.4736000299453735,18,neutral
123,1.4133000373840332,18,neutral
124,1.4026999473571775,18,neutral
125,1.3837000131607056,18,neutral
126,1.4709999561309814,18,neutral
127,1.364400029182434,18,neutral
128,1.4240000247955322,18,neutral
129,1.4186999797821045,18,neutral
130,1.397699952125549,18,neutral
131,1.4726999998092651,18,neutral
132,1.3339999914169312,18,neutral
133,1.4387999773025513,18,neutral
134,1.3716000318527222,18,neutral
135,1.4493999481201172,18,neutral
136,1.306399941444397,18,neutral
137,1.4485000371932983,18,neutral
138,1.4206000566482544,18,neutral
139,1.3114999532699585,18,neutral
140,1.3806999921798706,18,neutral
141,1.4220999479293823,18,neutral
142,1.3609000444412231,18,neutral
143,1.3977999687194824,18,neutral
144,1.4179999828338623,18,neutral
145,1.281499981880188,18,neutral
146,1.4057999849319458,18,neutral
147,1.4354000091552734,18,neutral
148,1.304900050163269,18,neutral
149,1.4526000022888184,18,neutral
150,1.274799942970276,18,neutral
151,1.4220999479293823,18,neutral
152,1.2347999811172483,18,neutral
153,1.4865000247955322,18,neutral
154,1.2424999475479126,18,neutral
155,1.4502999782562256,18,neutral
156,1.305899977684021,18,neutral
157,1.4199999570846558,18,neutral
158,1.2410999536514282,18,neutral
159,1.4384000301361084,18,neutral
160,1.253499984741211,18,neutral
161,1.3145999908447266,18,neutral
162,1.287600040435791,18,neutral
163,1.3493000268936155,18,neutral
164,1.258999943733215,18,neutral
165,1.2453999519348145,18,neutral
166,1.3382999897003174,18,neutral
167,1.2726000547409058,18,neutral
168,1.361600041389465,18,neutral
169,1.2716000080108645,18,neutral
0,1.3848999738693235,19,neutral
1,1.5571000576019287,19,neutral
2,1.3521000146865845,19,neutral
3,1.5335999727249146,19,neutral
4,1.379899978637695,19,neutral
5,1.475200057029724,19,neutral
6,1.38100004196167,19,neutral
7,1.548799991607666,19,neutral
8,1.3423000574111938,19,neutral
9,1.541200041770935,19,neutral
